W_A,C_A,SM_A,SM_F,SM_C,SN_A,SN_F,SN_C,C,AlternativeID
10,30,10,3,1,10,2,2,1250,6067
10,30,10,3,1,10,2,2,3500,6068
10,30,10,3,1,10,2,3,50,6069
10,30,10,3,1,10,2,3,250,6070
10,30,10,3,1,10,2,3,1250,6071
10,30,10,3,1,10,2,3,3500,6072
10,30,10,3,1,10,3,1,50,6073
10,30,10,3,1,10,3,1,250,6074
10,30,10,3,1,10,3,1,1250,6075
10,30,10,3,1,10,3,1,3500,6076
10,30,10,3,1,10,3,2,50,6077
10,30,10,3,1,10,3,2,250,6078
10,30,10,3,1,10,3,2,1250,6079
10,30,10,3,1,10,3,2,3500,6080
10,30,10,3,1,10,3,3,50,6081
10,30,10,3,1,10,3,3,250,6082
10,30,10,3,1,10,3,3,1250,6083
10,30,10,3,1,10,3,3,3500,6084
10,30,10,3,1,30,1,1,50,6085
10,30,10,3,1,30,1,1,250,6086
10,30,10,3,1,30,1,1,1250,6087
10,30,10,3,1,30,1,1,3500,6088
10,30,10,3,1,30,1,2,50,6089
10,30,10,3,1,30,1,2,250,6090
10,30,10,3,1,30,1,2,1250,6091
10,30,10,3,1,30,1,2,3500,6092
10,30,10,3,1,30,1,3,50,6093
10,30,10,3,1,30,1,3,250,6094
10,30,10,3,1,30,1,3,1250,6095
10,30,10,3,1,30,1,3,3500,6096
10,30,10,3,1,30,2,1,50,6097
10,30,10,3,1,30,2,1,250,6098
10,30,10,3,1,30,2,1,1250,6099
10,30,10,3,1,30,2,1,3500,6100
10,30,10,3,1,30,2,2,50,6101
10,30,10,3,1,30,2,2,250,6102
10,30,10,3,1,30,2,2,1250,6103
10,30,10,3,1,30,2,2,3500,6104
10,30,10,3,1,30,2,3,50,6105
10,30,10,3,1,30,2,3,250,6106
10,30,10,3,1,30,2,3,1250,6107
10,30,10,3,1,30,2,3,3500,6108
10,30,10,3,1,30,3,1,50,6109
10,30,10,3,1,30,3,1,250,6110
10,30,10,3,1,30,3,1,1250,6111
10,30,10,3,1,30,3,1,3500,6112
10,30,10,3,1,30,3,2,50,6113
10,30,10,3,1,30,3,2,250,6114
10,30,10,3,1,30,3,2,1250,6115
10,30,10,3,1,30,3,2,3500,6116
10,30,10,3,1,30,3,3,50,6117
10,30,10,3,1,30,3,3,250,6118
10,30,10,3,1,30,3,3,1250,6119
10,30,10,3,1,30,3,3,3500,6120
10,30,10,3,1,50,1,1,50,6121
10,30,10,3,1,50,1,1,250,6122
10,30,10,3,1,50,1,1,1250,6123
10,30,10,3,1,50,1,1,3500,6124
10,30,10,3,1,50,1,2,50,6125
10,30,10,3,1,50,1,2,250,6126
10,30,10,3,1,50,1,2,1250,6127
10,30,10,3,1,50,1,2,3500,6128
10,30,10,3,1,50,1,3,50,6129
10,30,10,3,1,50,1,3,250,6130
10,30,10,3,1,50,1,3,1250,6131
10,30,10,3,1,50,1,3,3500,6132
10,30,10,3,1,50,2,1,50,6133
10,30,10,3,1,50,2,1,250,6134
10,30,10,3,1,50,2,1,1250,6135
10,30,10,3,1,50,2,1,3500,6136
10,30,10,3,1,50,2,2,50,6137
10,30,10,3,1,50,2,2,250,6138
10,30,10,3,1,50,2,2,1250,6139
10,30,10,3,1,50,2,2,3500,6140
10,30,10,3,1,50,2,3,50,6141
10,30,10,3,1,50,2,3,250,6142
10,30,10,3,1,50,2,3,1250,6143
10,30,10,3,1,50,2,3,3500,6144
10,30,10,3,1,50,3,1,50,6145
10,30,10,3,1,50,3,1,250,6146
10,30,10,3,1,50,3,1,1250,6147
10,30,10,3,1,50,3,1,3500,6148
10,30,10,3,1,50,3,2,50,6149
10,30,10,3,1,50,3,2,250,6150
10,30,10,3,1,50,3,2,1250,6151
10,30,10,3,1,50,3,2,3500,6152
10,30,10,3,1,50,3,3,50,6153
10,30,10,3,1,50,3,3,250,6154
10,30,10,3,1,50,3,3,1250,6155
10,30,10,3,1,50,3,3,3500,6156
10,30,10,3,1,80,1,1,50,6157
10,30,10,3,1,80,1,1,250,6158
10,30,10,3,1,80,1,1,1250,6159
10,30,10,3,1,80,1,1,3500,6160
10,30,10,3,1,80,1,2,50,6161
10,30,10,3,1,80,1,2,250,6162
10,30,10,3,1,80,1,2,1250,6163
10,30,10,3,1,80,1,2,3500,6164
10,30,10,3,1,80,1,3,50,6165
10,30,10,3,1,80,1,3,250,6166
10,30,10,3,1,80,1,3,1250,6167
10,30,10,3,1,80,1,3,3500,6168
10,30,10,3,1,80,2,1,50,6169
10,30,10,3,1,80,2,1,250,6170
10,30,10,3,1,80,2,1,1250,6171
10,30,10,3,1,80,2,1,3500,6172
10,30,10,3,1,80,2,2,50,6173
10,30,10,3,1,80,2,2,250,6174
10,30,10,3,1,80,2,2,1250,6175
10,30,10,3,1,80,2,2,3500,6176
10,30,10,3,1,80,2,3,50,6177
10,30,10,3,1,80,2,3,250,6178
10,30,10,3,1,80,2,3,1250,6179
10,30,10,3,1,80,2,3,3500,6180
10,30,10,3,1,80,3,1,50,6181
10,30,10,3,1,80,3,1,250,6182
10,30,10,3,1,80,3,1,1250,6183
10,30,10,3,1,80,3,1,3500,6184
10,30,10,3,1,80,3,2,50,6185
10,30,10,3,1,80,3,2,250,6186
10,30,10,3,1,80,3,2,1250,6187
10,30,10,3,1,80,3,2,3500,6188
10,30,10,3,1,80,3,3,50,6189
10,30,10,3,1,80,3,3,250,6190
10,30,10,3,1,80,3,3,1250,6191
10,30,10,3,1,80,3,3,3500,6192
10,30,10,3,2,10,1,1,50,6193
10,30,10,3,2,10,1,1,250,6194
10,30,10,3,2,10,1,1,1250,6195
10,30,10,3,2,10,1,1,3500,6196
10,30,10,3,2,10,1,2,50,6197
10,30,10,3,2,10,1,2,250,6198
10,30,10,3,2,10,1,2,1250,6199
10,30,10,3,2,10,1,2,3500,6200
10,30,10,3,2,10,1,3,50,6201
10,30,10,3,2,10,1,3,250,6202
10,30,10,3,2,10,1,3,1250,6203
10,30,10,3,2,10,1,3,3500,6204
10,30,10,3,2,10,2,1,50,6205
10,30,10,3,2,10,2,1,250,6206
10,30,10,3,2,10,2,1,1250,6207
10,30,10,3,2,10,2,1,3500,6208
10,30,10,3,2,10,2,2,50,6209
10,30,10,3,2,10,2,2,250,6210
10,30,10,3,2,10,2,2,1250,6211
10,30,10,3,2,10,2,2,3500,6212
10,30,10,3,2,10,2,3,50,6213
10,30,10,3,2,10,2,3,250,6214
10,30,10,3,2,10,2,3,1250,6215
10,30,10,3,2,10,2,3,3500,6216
10,30,10,3,2,10,3,1,50,6217
10,30,10,3,2,10,3,1,250,6218
10,30,10,3,2,10,3,1,1250,6219
10,30,10,3,2,10,3,1,3500,6220
10,30,10,3,2,10,3,2,50,6221
10,30,10,3,2,10,3,2,250,6222
10,30,10,3,2,10,3,2,1250,6223
10,30,10,3,2,10,3,2,3500,6224
10,30,10,3,2,10,3,3,50,6225
10,30,10,3,2,10,3,3,250,6226
10,30,10,3,2,10,3,3,1250,6227
10,30,10,3,2,10,3,3,3500,6228
10,30,10,3,2,30,1,1,50,6229
10,30,10,3,2,30,1,1,250,6230
10,30,10,3,2,30,1,1,1250,6231
10,30,10,3,2,30,1,1,3500,6232
10,30,10,3,2,30,1,2,50,6233
10,30,10,3,2,30,1,2,250,6234
10,30,10,3,2,30,1,2,1250,6235
10,30,10,3,2,30,1,2,3500,6236
10,30,10,3,2,30,1,3,50,6237
10,30,10,3,2,30,1,3,250,6238
10,30,10,3,2,30,1,3,1250,6239
10,30,10,3,2,30,1,3,3500,6240
10,30,10,3,2,30,2,1,50,6241
10,30,10,3,2,30,2,1,250,6242
10,30,10,3,2,30,2,1,1250,6243
10,30,10,3,2,30,2,1,3500,6244
10,30,10,3,2,30,2,2,50,6245
10,30,10,3,2,30,2,2,250,6246
10,30,10,3,2,30,2,2,1250,6247
10,30,10,3,2,30,2,2,3500,6248
10,30,10,3,2,30,2,3,50,6249
10,30,10,3,2,30,2,3,250,6250
10,30,10,3,2,30,2,3,1250,6251
10,30,10,3,2,30,2,3,3500,6252
10,30,10,3,2,30,3,1,50,6253
10,30,10,3,2,30,3,1,250,6254
10,30,10,3,2,30,3,1,1250,6255
10,30,10,3,2,30,3,1,3500,6256
10,30,10,3,2,30,3,2,50,6257
10,30,10,3,2,30,3,2,250,6258
10,30,10,3,2,30,3,2,1250,6259
10,30,10,3,2,30,3,2,3500,6260
10,30,10,3,2,30,3,3,50,6261
10,30,10,3,2,30,3,3,250,6262
10,30,10,3,2,30,3,3,1250,6263
10,30,10,3,2,30,3,3,3500,6264
10,30,10,3,2,50,1,1,50,6265
10,30,10,3,2,50,1,1,250,6266
10,30,10,3,2,50,1,1,1250,6267
10,30,10,3,2,50,1,1,3500,6268
10,30,10,3,2,50,1,2,50,6269
10,30,10,3,2,50,1,2,250,6270
10,30,10,3,2,50,1,2,1250,6271
10,30,10,3,2,50,1,2,3500,6272
10,30,10,3,2,50,1,3,50,6273
10,30,10,3,2,50,1,3,250,6274
10,30,10,3,2,50,1,3,1250,6275
10,30,10,3,2,50,1,3,3500,6276
10,30,10,3,2,50,2,1,50,6277
10,30,10,3,2,50,2,1,250,6278
10,30,10,3,2,50,2,1,1250,6279
10,30,10,3,2,50,2,1,3500,6280
10,30,10,3,2,50,2,2,50,6281
10,30,10,3,2,50,2,2,250,6282
10,30,10,3,2,50,2,2,1250,6283
10,30,10,3,2,50,2,2,3500,6284
10,30,10,3,2,50,2,3,50,6285
10,30,10,3,2,50,2,3,250,6286
10,30,10,3,2,50,2,3,1250,6287
10,30,10,3,2,50,2,3,3500,6288
10,30,10,3,2,50,3,1,50,6289
10,30,10,3,2,50,3,1,250,6290
10,30,10,3,2,50,3,1,1250,6291
10,30,10,3,2,50,3,1,3500,6292
10,30,10,3,2,50,3,2,50,6293
10,30,10,3,2,50,3,2,250,6294
10,30,10,3,2,50,3,2,1250,6295
10,30,10,3,2,50,3,2,3500,6296
10,30,10,3,2,50,3,3,50,6297
10,30,10,3,2,50,3,3,250,6298
10,30,10,3,2,50,3,3,1250,6299
10,30,10,3,2,50,3,3,3500,6300
10,30,10,3,2,80,1,1,50,6301
10,30,10,3,2,80,1,1,250,6302
10,30,10,3,2,80,1,1,1250,6303
10,30,10,3,2,80,1,1,3500,6304
10,30,10,3,2,80,1,2,50,6305
10,30,10,3,2,80,1,2,250,6306
10,30,10,3,2,80,1,2,1250,6307
10,30,10,3,2,80,1,2,3500,6308
10,30,10,3,2,80,1,3,50,6309
10,30,10,3,2,80,1,3,250,6310
10,30,10,3,2,80,1,3,1250,6311
10,30,10,3,2,80,1,3,3500,6312
10,30,10,3,2,80,2,1,50,6313
10,30,10,3,2,80,2,1,250,6314
10,30,10,3,2,80,2,1,1250,6315
10,30,10,3,2,80,2,1,3500,6316
10,30,10,3,2,80,2,2,50,6317
10,30,10,3,2,80,2,2,250,6318
10,30,10,3,2,80,2,2,1250,6319
10,30,10,3,2,80,2,2,3500,6320
10,30,10,3,2,80,2,3,50,6321
10,30,10,3,2,80,2,3,250,6322
10,30,10,3,2,80,2,3,1250,6323
10,30,10,3,2,80,2,3,3500,6324
10,30,10,3,2,80,3,1,50,6325
10,30,10,3,2,80,3,1,250,6326
10,30,10,3,2,80,3,1,1250,6327
10,30,10,3,2,80,3,1,3500,6328
10,30,10,3,2,80,3,2,50,6329
10,30,10,3,2,80,3,2,250,6330
10,30,10,3,2,80,3,2,1250,6331
10,30,10,3,2,80,3,2,3500,6332
10,30,10,3,2,80,3,3,50,6333
10,30,10,3,2,80,3,3,250,6334
10,30,10,3,2,80,3,3,1250,6335
10,30,10,3,2,80,3,3,3500,6336
10,30,10,3,3,10,1,1,50,6337
10,30,10,3,3,10,1,1,250,6338
10,30,10,3,3,10,1,1,1250,6339
10,30,10,3,3,10,1,1,3500,6340
10,30,10,3,3,10,1,2,50,6341
10,30,10,3,3,10,1,2,250,6342
10,30,10,3,3,10,1,2,1250,6343
10,30,10,3,3,10,1,2,3500,6344
10,30,10,3,3,10,1,3,50,6345
10,30,10,3,3,10,1,3,250,6346
10,30,10,3,3,10,1,3,1250,6347
10,30,10,3,3,10,1,3,3500,6348
10,30,10,3,3,10,2,1,50,6349
10,30,10,3,3,10,2,1,250,6350
10,30,10,3,3,10,2,1,1250,6351
10,30,10,3,3,10,2,1,3500,6352
10,30,10,3,3,10,2,2,50,6353
10,30,10,3,3,10,2,2,250,6354
10,30,10,3,3,10,2,2,1250,6355
10,30,10,3,3,10,2,2,3500,6356
10,30,10,3,3,10,2,3,50,6357
10,30,10,3,3,10,2,3,250,6358
10,30,10,3,3,10,2,3,1250,6359
10,30,10,3,3,10,2,3,3500,6360
10,30,10,3,3,10,3,1,50,6361
10,30,10,3,3,10,3,1,250,6362
10,30,10,3,3,10,3,1,1250,6363
10,30,10,3,3,10,3,1,3500,6364
10,30,10,3,3,10,3,2,50,6365
10,30,10,3,3,10,3,2,250,6366
10,30,10,3,3,10,3,2,1250,6367
10,30,10,3,3,10,3,2,3500,6368
10,30,10,3,3,10,3,3,50,6369
10,30,10,3,3,10,3,3,250,6370
10,30,10,3,3,10,3,3,1250,6371
10,30,10,3,3,10,3,3,3500,6372
10,30,10,3,3,30,1,1,50,6373
10,30,10,3,3,30,1,1,250,6374
10,30,10,3,3,30,1,1,1250,6375
10,30,10,3,3,30,1,1,3500,6376
10,30,10,3,3,30,1,2,50,6377
10,30,10,3,3,30,1,2,250,6378
10,30,10,3,3,30,1,2,1250,6379
10,30,10,3,3,30,1,2,3500,6380
10,30,10,3,3,30,1,3,50,6381
10,30,10,3,3,30,1,3,250,6382
10,30,10,3,3,30,1,3,1250,6383
10,30,10,3,3,30,1,3,3500,6384
10,30,10,3,3,30,2,1,50,6385
10,30,10,3,3,30,2,1,250,6386
10,30,10,3,3,30,2,1,1250,6387
10,30,10,3,3,30,2,1,3500,6388
10,30,10,3,3,30,2,2,50,6389
10,30,10,3,3,30,2,2,250,6390
10,30,10,3,3,30,2,2,1250,6391
10,30,10,3,3,30,2,2,3500,6392
10,30,10,3,3,30,2,3,50,6393
10,30,10,3,3,30,2,3,250,6394
10,30,10,3,3,30,2,3,1250,6395
10,30,10,3,3,30,2,3,3500,6396
10,30,10,3,3,30,3,1,50,6397
10,30,10,3,3,30,3,1,250,6398
10,30,10,3,3,30,3,1,1250,6399
10,30,10,3,3,30,3,1,3500,6400
10,30,10,3,3,30,3,2,50,6401
10,30,10,3,3,30,3,2,250,6402
10,30,10,3,3,30,3,2,1250,6403
10,30,10,3,3,30,3,2,3500,6404
10,30,10,3,3,30,3,3,50,6405
10,30,10,3,3,30,3,3,250,6406
10,30,10,3,3,30,3,3,1250,6407
10,30,10,3,3,30,3,3,3500,6408
10,30,10,3,3,50,1,1,50,6409
10,30,10,3,3,50,1,1,250,6410
10,30,10,3,3,50,1,1,1250,6411
10,30,10,3,3,50,1,1,3500,6412
10,30,10,3,3,50,1,2,50,6413
10,30,10,3,3,50,1,2,250,6414
10,30,10,3,3,50,1,2,1250,6415
10,30,10,3,3,50,1,2,3500,6416
10,30,10,3,3,50,1,3,50,6417
10,30,10,3,3,50,1,3,250,6418
10,30,10,3,3,50,1,3,1250,6419
10,30,10,3,3,50,1,3,3500,6420
10,30,10,3,3,50,2,1,50,6421
10,30,10,3,3,50,2,1,250,6422
10,30,10,3,3,50,2,1,1250,6423
10,30,10,3,3,50,2,1,3500,6424
10,30,10,3,3,50,2,2,50,6425
10,30,10,3,3,50,2,2,250,6426
10,30,10,3,3,50,2,2,1250,6427
10,30,10,3,3,50,2,2,3500,6428
10,30,10,3,3,50,2,3,50,6429
10,30,10,3,3,50,2,3,250,6430
10,30,10,3,3,50,2,3,1250,6431
10,30,10,3,3,50,2,3,3500,6432
10,30,10,3,3,50,3,1,50,6433
10,30,10,3,3,50,3,1,250,6434
10,30,10,3,3,50,3,1,1250,6435
10,30,10,3,3,50,3,1,3500,6436
10,30,10,3,3,50,3,2,50,6437
10,30,10,3,3,50,3,2,250,6438
10,30,10,3,3,50,3,2,1250,6439
10,30,10,3,3,50,3,2,3500,6440
10,30,10,3,3,50,3,3,50,6441
10,30,10,3,3,50,3,3,250,6442
10,30,10,3,3,50,3,3,1250,6443
10,30,10,3,3,50,3,3,3500,6444
10,30,10,3,3,80,1,1,50,6445
10,30,10,3,3,80,1,1,250,6446
10,30,10,3,3,80,1,1,1250,6447
10,30,10,3,3,80,1,1,3500,6448
10,30,10,3,3,80,1,2,50,6449
10,30,10,3,3,80,1,2,250,6450
10,30,10,3,3,80,1,2,1250,6451
10,30,10,3,3,80,1,2,3500,6452
10,30,10,3,3,80,1,3,50,6453
10,30,10,3,3,80,1,3,250,6454
10,30,10,3,3,80,1,3,1250,6455
10,30,10,3,3,80,1,3,3500,6456
10,30,10,3,3,80,2,1,50,6457
10,30,10,3,3,80,2,1,250,6458
10,30,10,3,3,80,2,1,1250,6459
10,30,10,3,3,80,2,1,3500,6460
10,30,10,3,3,80,2,2,50,6461
10,30,10,3,3,80,2,2,250,6462
10,30,10,3,3,80,2,2,1250,6463
10,30,10,3,3,80,2,2,3500,6464
10,30,10,3,3,80,2,3,50,6465
10,30,10,3,3,80,2,3,250,6466
10,30,10,3,3,80,2,3,1250,6467
10,30,10,3,3,80,2,3,3500,6468
10,30,10,3,3,80,3,1,50,6469
10,30,10,3,3,80,3,1,250,6470
10,30,10,3,3,80,3,1,1250,6471
10,30,10,3,3,80,3,1,3500,6472
10,30,10,3,3,80,3,2,50,6473
10,30,10,3,3,80,3,2,250,6474
10,30,10,3,3,80,3,2,1250,6475
10,30,10,3,3,80,3,2,3500,6476
10,30,10,3,3,80,3,3,50,6477
10,30,10,3,3,80,3,3,250,6478
10,30,10,3,3,80,3,3,1250,6479
10,30,10,3,3,80,3,3,3500,6480
10,30,30,1,1,10,1,1,50,6481
10,30,30,1,1,10,1,1,250,6482
10,30,30,1,1,10,1,1,1250,6483
10,30,30,1,1,10,1,1,3500,6484
10,30,30,1,1,10,1,2,50,6485
10,30,30,1,1,10,1,2,250,6486
10,30,30,1,1,10,1,2,1250,6487
10,30,30,1,1,10,1,2,3500,6488
10,30,30,1,1,10,1,3,50,6489
10,30,30,1,1,10,1,3,250,6490
10,30,30,1,1,10,1,3,1250,6491
10,30,30,1,1,10,1,3,3500,6492
10,30,30,1,1,10,2,1,50,6493
10,30,30,1,1,10,2,1,250,6494
10,30,30,1,1,10,2,1,1250,6495
10,30,30,1,1,10,2,1,3500,6496
10,30,30,1,1,10,2,2,50,6497
10,30,30,1,1,10,2,2,250,6498
10,30,30,1,1,10,2,2,1250,6499
10,30,30,1,1,10,2,2,3500,6500
10,30,30,1,1,10,2,3,50,6501
10,30,30,1,1,10,2,3,250,6502
10,30,30,1,1,10,2,3,1250,6503
10,30,30,1,1,10,2,3,3500,6504
10,30,30,1,1,10,3,1,50,6505
10,30,30,1,1,10,3,1,250,6506
10,30,30,1,1,10,3,1,1250,6507
10,30,30,1,1,10,3,1,3500,6508
10,30,30,1,1,10,3,2,50,6509
10,30,30,1,1,10,3,2,250,6510
10,30,30,1,1,10,3,2,1250,6511
10,30,30,1,1,10,3,2,3500,6512
10,30,30,1,1,10,3,3,50,6513
10,30,30,1,1,10,3,3,250,6514
10,30,30,1,1,10,3,3,1250,6515
10,30,30,1,1,10,3,3,3500,6516
10,30,30,1,1,30,1,1,50,6517
10,30,30,1,1,30,1,1,250,6518
10,30,30,1,1,30,1,1,1250,6519
10,30,30,1,1,30,1,1,3500,6520
10,30,30,1,1,30,1,2,50,6521
10,30,30,1,1,30,1,2,250,6522
10,30,30,1,1,30,1,2,1250,6523
10,30,30,1,1,30,1,2,3500,6524
10,30,30,1,1,30,1,3,50,6525
10,30,30,1,1,30,1,3,250,6526
10,30,30,1,1,30,1,3,1250,6527
10,30,30,1,1,30,1,3,3500,6528
10,30,30,1,1,30,2,1,50,6529
10,30,30,1,1,30,2,1,250,6530
10,30,30,1,1,30,2,1,1250,6531
10,30,30,1,1,30,2,1,3500,6532
10,30,30,1,1,30,2,2,50,6533
10,30,30,1,1,30,2,2,250,6534
10,30,30,1,1,30,2,2,1250,6535
10,30,30,1,1,30,2,2,3500,6536
10,30,30,1,1,30,2,3,50,6537
10,30,30,1,1,30,2,3,250,6538
10,30,30,1,1,30,2,3,1250,6539
10,30,30,1,1,30,2,3,3500,6540
10,30,30,1,1,30,3,1,50,6541
10,30,30,1,1,30,3,1,250,6542
10,30,30,1,1,30,3,1,1250,6543
10,30,30,1,1,30,3,1,3500,6544
10,30,30,1,1,30,3,2,50,6545
10,30,30,1,1,30,3,2,250,6546
10,30,30,1,1,30,3,2,1250,6547
10,30,30,1,1,30,3,2,3500,6548
10,30,30,1,1,30,3,3,50,6549
10,30,30,1,1,30,3,3,250,6550
10,30,30,1,1,30,3,3,1250,6551
10,30,30,1,1,30,3,3,3500,6552
10,30,30,1,1,50,1,1,50,6553
10,30,30,1,1,50,1,1,250,6554
10,30,30,1,1,50,1,1,1250,6555
10,30,30,1,1,50,1,1,3500,6556
10,30,30,1,1,50,1,2,50,6557
10,30,30,1,1,50,1,2,250,6558
10,30,30,1,1,50,1,2,1250,6559
10,30,30,1,1,50,1,2,3500,6560
10,30,30,1,1,50,1,3,50,6561
10,30,30,1,1,50,1,3,250,6562
10,30,30,1,1,50,1,3,1250,6563
10,30,30,1,1,50,1,3,3500,6564
10,30,30,1,1,50,2,1,50,6565
10,30,30,1,1,50,2,1,250,6566
10,30,30,1,1,50,2,1,1250,6567
10,30,30,1,1,50,2,1,3500,6568
10,30,30,1,1,50,2,2,50,6569
10,30,30,1,1,50,2,2,250,6570
10,30,30,1,1,50,2,2,1250,6571
10,30,30,1,1,50,2,2,3500,6572
10,30,30,1,1,50,2,3,50,6573
10,30,30,1,1,50,2,3,250,6574
10,30,30,1,1,50,2,3,1250,6575
10,30,30,1,1,50,2,3,3500,6576
10,30,30,1,1,50,3,1,50,6577
10,30,30,1,1,50,3,1,250,6578
10,30,30,1,1,50,3,1,1250,6579
10,30,30,1,1,50,3,1,3500,6580
10,30,30,1,1,50,3,2,50,6581
10,30,30,1,1,50,3,2,250,6582
10,30,30,1,1,50,3,2,1250,6583
10,30,30,1,1,50,3,2,3500,6584
10,30,30,1,1,50,3,3,50,6585
10,30,30,1,1,50,3,3,250,6586
10,30,30,1,1,50,3,3,1250,6587
10,30,30,1,1,50,3,3,3500,6588
10,30,30,1,1,80,1,1,50,6589
10,30,30,1,1,80,1,1,250,6590
10,30,30,1,1,80,1,1,1250,6591
10,30,30,1,1,80,1,1,3500,6592
10,30,30,1,1,80,1,2,50,6593
10,30,30,1,1,80,1,2,250,6594
10,30,30,1,1,80,1,2,1250,6595
10,30,30,1,1,80,1,2,3500,6596
10,30,30,1,1,80,1,3,50,6597
10,30,30,1,1,80,1,3,250,6598
10,30,30,1,1,80,1,3,1250,6599
10,30,30,1,1,80,1,3,3500,6600
10,30,30,1,1,80,2,1,50,6601
10,30,30,1,1,80,2,1,250,6602
10,30,30,1,1,80,2,1,1250,6603
10,30,30,1,1,80,2,1,3500,6604
10,30,30,1,1,80,2,2,50,6605
10,30,30,1,1,80,2,2,250,6606
10,30,30,1,1,80,2,2,1250,6607
10,30,30,1,1,80,2,2,3500,6608
10,30,30,1,1,80,2,3,50,6609
10,30,30,1,1,80,2,3,250,6610
10,30,30,1,1,80,2,3,1250,6611
10,30,30,1,1,80,2,3,3500,6612
10,30,30,1,1,80,3,1,50,6613
10,30,30,1,1,80,3,1,250,6614
10,30,30,1,1,80,3,1,1250,6615
10,30,30,1,1,80,3,1,3500,6616
10,30,30,1,1,80,3,2,50,6617
10,30,30,1,1,80,3,2,250,6618
10,30,30,1,1,80,3,2,1250,6619
10,30,30,1,1,80,3,2,3500,6620
10,30,30,1,1,80,3,3,50,6621
10,30,30,1,1,80,3,3,250,6622
10,30,30,1,1,80,3,3,1250,6623
10,30,30,1,1,80,3,3,3500,6624
10,30,30,1,2,10,1,1,50,6625
10,30,30,1,2,10,1,1,250,6626
10,30,30,1,2,10,1,1,1250,6627
10,30,30,1,2,10,1,1,3500,6628
10,30,30,1,2,10,1,2,50,6629
10,30,30,1,2,10,1,2,250,6630
10,30,30,1,2,10,1,2,1250,6631
10,30,30,1,2,10,1,2,3500,6632
10,30,30,1,2,10,1,3,50,6633
10,30,30,1,2,10,1,3,250,6634
10,30,30,1,2,10,1,3,1250,6635
10,30,30,1,2,10,1,3,3500,6636
10,30,30,1,2,10,2,1,50,6637
10,30,30,1,2,10,2,1,250,6638
10,30,30,1,2,10,2,1,1250,6639
10,30,30,1,2,10,2,1,3500,6640
10,30,30,1,2,10,2,2,50,6641
10,30,30,1,2,10,2,2,250,6642
10,30,30,1,2,10,2,2,1250,6643
10,30,30,1,2,10,2,2,3500,6644
10,30,30,1,2,10,2,3,50,6645
10,30,30,1,2,10,2,3,250,6646
10,30,30,1,2,10,2,3,1250,6647
10,30,30,1,2,10,2,3,3500,6648
10,30,30,1,2,10,3,1,50,6649
10,30,30,1,2,10,3,1,250,6650
10,30,30,1,2,10,3,1,1250,6651
10,30,30,1,2,10,3,1,3500,6652
10,30,30,1,2,10,3,2,50,6653
10,30,30,1,2,10,3,2,250,6654
10,30,30,1,2,10,3,2,1250,6655
10,30,30,1,2,10,3,2,3500,6656
10,30,30,1,2,10,3,3,50,6657
10,30,30,1,2,10,3,3,250,6658
10,30,30,1,2,10,3,3,1250,6659
10,30,30,1,2,10,3,3,3500,6660
10,30,30,1,2,30,1,1,50,6661
10,30,30,1,2,30,1,1,250,6662
10,30,30,1,2,30,1,1,1250,6663
10,30,30,1,2,30,1,1,3500,6664
10,30,30,1,2,30,1,2,50,6665
10,30,30,1,2,30,1,2,250,6666
10,30,30,1,2,30,1,2,1250,6667
10,30,30,1,2,30,1,2,3500,6668
10,30,30,1,2,30,1,3,50,6669
10,30,30,1,2,30,1,3,250,6670
10,30,30,1,2,30,1,3,1250,6671
10,30,30,1,2,30,1,3,3500,6672
10,30,30,1,2,30,2,1,50,6673
10,30,30,1,2,30,2,1,250,6674
10,30,30,1,2,30,2,1,1250,6675
10,30,30,1,2,30,2,1,3500,6676
10,30,30,1,2,30,2,2,50,6677
10,30,30,1,2,30,2,2,250,6678
10,30,30,1,2,30,2,2,1250,6679
10,30,30,1,2,30,2,2,3500,6680
10,30,30,1,2,30,2,3,50,6681
10,30,30,1,2,30,2,3,250,6682
10,30,30,1,2,30,2,3,1250,6683
10,30,30,1,2,30,2,3,3500,6684
10,30,30,1,2,30,3,1,50,6685
10,30,30,1,2,30,3,1,250,6686
10,30,30,1,2,30,3,1,1250,6687
10,30,30,1,2,30,3,1,3500,6688
10,30,30,1,2,30,3,2,50,6689
10,30,30,1,2,30,3,2,250,6690
10,30,30,1,2,30,3,2,1250,6691
10,30,30,1,2,30,3,2,3500,6692
10,30,30,1,2,30,3,3,50,6693
10,30,30,1,2,30,3,3,250,6694
10,30,30,1,2,30,3,3,1250,6695
10,30,30,1,2,30,3,3,3500,6696
10,30,30,1,2,50,1,1,50,6697
10,30,30,1,2,50,1,1,250,6698
10,30,30,1,2,50,1,1,1250,6699
10,30,30,1,2,50,1,1,3500,6700
10,30,30,1,2,50,1,2,50,6701
10,30,30,1,2,50,1,2,250,6702
10,30,30,1,2,50,1,2,1250,6703
10,30,30,1,2,50,1,2,3500,6704
10,30,30,1,2,50,1,3,50,6705
10,30,30,1,2,50,1,3,250,6706
10,30,30,1,2,50,1,3,1250,6707
10,30,30,1,2,50,1,3,3500,6708
10,30,30,1,2,50,2,1,50,6709
10,30,30,1,2,50,2,1,250,6710
10,30,30,1,2,50,2,1,1250,6711
10,30,30,1,2,50,2,1,3500,6712
10,30,30,1,2,50,2,2,50,6713
10,30,30,1,2,50,2,2,250,6714
